Project,Antipattern,File,Line from,Line to,Comment
therepanic/trustwin-casino-project,ID Required,game-dice-service/src/main/java/eu/panic/gamediceservice/generatedClasses/tables/SignInHistoryTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,ID Required,game-dice-service/src/main/java/eu/panic/gamediceservice/generatedClasses/tables/UsersTable.java,60,60,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,31 Flavors,game-dice-service/src/main/java/eu/panic/gamediceservice/generatedClasses/tables/UsersTable.java,70,70,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-dice-service/src/main/java/eu/panic/gamediceservice/generatedClasses/tables/UsersTable.java,80,80,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-dice-service/src/main/java/eu/panic/gamediceservice/generatedClasses/tables/UsersTable.java,120,120,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-dice-service/src/main/java/eu/panic/gamediceservice/generatedClasses/tables/UsersTable.java,160,160,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,Implicit Columns,game-dice-service/src/main/java/eu/panic/gamediceservice/template/repository/implement/GameRepositoryImpl.java,35,35,selectFrom(
therepanic/trustwin-casino-project,ID Required,game-jackpot-service/src/main/java/eu/panic/gamejackpotservice/generatedClasses/tables/GamesTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,Rounding Errors,game-jackpot-service/src/main/java/eu/panic/gamejackpotservice/generatedClasses/tables/GamesTable.java,86,86,Koefitsent
therepanic/trustwin-casino-project,ID Required,game-jackpot-service/src/main/java/eu/panic/gamejackpotservice/generatedClasses/tables/MessagesTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,ID Required,game-jackpot-service/src/main/java/eu/panic/gamejackpotservice/generatedClasses/tables/ReplenishmentsTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,Rounding Errors,game-jackpot-service/src/main/java/eu/panic/gamejackpotservice/generatedClasses/tables/ReplenishmentsTable.java,71,71,rahaline väärtus
therepanic/trustwin-casino-project,Rounding Errors,game-jackpot-service/src/main/java/eu/panic/gamejackpotservice/generatedClasses/tables/ReplenishmentsTable.java,86,86,rahaline väärtus
therepanic/trustwin-casino-project,ID Required,game-jackpot-service/src/main/java/eu/panic/gamejackpotservice/generatedClasses/tables/SignInHistoryTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,ID Required,game-jackpot-service/src/main/java/eu/panic/gamejackpotservice/generatedClasses/tables/UsersTable.java,60,60,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,31 Flavors,game-jackpot-service/src/main/java/eu/panic/gamejackpotservice/generatedClasses/tables/UsersTable.java,70,70,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-jackpot-service/src/main/java/eu/panic/gamejackpotservice/generatedClasses/tables/UsersTable.java,80,80,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-jackpot-service/src/main/java/eu/panic/gamejackpotservice/generatedClasses/tables/UsersTable.java,120,120,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-jackpot-service/src/main/java/eu/panic/gamejackpotservice/generatedClasses/tables/UsersTable.java,160,160,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,Implicit Columns,game-jackpot-service/src/main/java/eu/panic/gamejackpotservice/template/repository/implement/GameRepositoryImpl.java,36,36,selectFrom(
therepanic/trustwin-casino-project,ID Required,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/GamesTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,Rounding Errors,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/GamesTable.java,86,86,Koefitsent
therepanic/trustwin-casino-project,ID Required,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/MessagesTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,31 Flavors,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/MessagesTable.java,75,75,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,ID Required,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/NotificationsTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,ID Required,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/ReplenishmentsTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,Rounding Errors,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/ReplenishmentsTable.java,65,65,rahaline väärtus
therepanic/trustwin-casino-project,31 Flavors,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/ReplenishmentsTable.java,70,70,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,ID Required,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/SignInHistoryTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,ID Required,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/UsersTable.java,60,60,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,31 Flavors,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/UsersTable.java,70,70,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/UsersTable.java,80,80,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/UsersTable.java,120,120,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/UsersTable.java,160,160,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,ID Required,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/WithdrawalsTable.java,60,60,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,31 Flavors,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/WithdrawalsTable.java,70,70,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/WithdrawalsTable.java,75,75,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,Implicit Columns,game-miner-service/src/main/java/eu/panic/gameminerservice/template/repository/implement/GameRepositoryImpl.java,35,35,selectFrom(
therepanic/trustwin-casino-project,ID Required,game-overgo-service/src/main/java/eu/panic/gameovergoservice/generatedClasses/tables/GamesTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,Rounding Errors,game-overgo-service/src/main/java/eu/panic/gameovergoservice/generatedClasses/tables/GamesTable.java,86,86,Koefitsent
therepanic/trustwin-casino-project,ID Required,game-overgo-service/src/main/java/eu/panic/gameovergoservice/generatedClasses/tables/MessagesTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,ID Required,game-overgo-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/NotificationsTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,ID Required,game-overgo-service/src/main/java/eu/panic/gameovergoservice/generatedClasses/tables/ReplenishmentsTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,Rounding Errors,game-overgo-service/src/main/java/eu/panic/gameovergoservice/generatedClasses/tables/ReplenishmentsTable.java,71,71,rahaline väärtus
therepanic/trustwin-casino-project,ID Required,game-overgo-service/src/main/java/eu/panic/gameovergoservice/generatedClasses/tables/SignInHistoryTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,ID Required,game-overgo-service/src/main/java/eu/panic/gameovergoservice/generatedClasses/tables/UsersTable.java,60,60,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,31 Flavors,game-overgo-service/src/main/java/eu/panic/gameovergoservice/generatedClasses/tables/UsersTable.java,70,70,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-overgo-service/src/main/java/eu/panic/gameovergoservice/generatedClasses/tables/UsersTable.java,80,80,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-overgo-service/src/main/java/eu/panic/gameovergoservice/generatedClasses/tables/UsersTable.java,120,120,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-overgo-service/src/main/java/eu/panic/gameovergoservice/generatedClasses/tables/UsersTable.java,160,160,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,Implicit Columns,game-overgo-service/src/main/java/eu/panic/gameovergoservice/template/repository/implement/GameRepositoryImpl.java,35,35,selectFrom(
therepanic/trustwin-casino-project,ID Required,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/GamesTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,Rounding Errors,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/GamesTable.java,86,86,Koefitsent
therepanic/trustwin-casino-project,ID Required,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/MessagesTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,31 Flavors,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/MessagesTable.java,75,75,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,ID Required,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/NotificationsTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,ID Required,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/ReplenishmentsTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,Rounding Errors,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/ReplenishmentsTable.java,65,65,rahaline väärtus
therepanic/trustwin-casino-project,31 Flavors,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/ReplenishmentsTable.java,70,70,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,ID Required,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/SignInHistoryTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,ID Required,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/UsersTable.java,60,60,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,31 Flavors,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/UsersTable.java,70,70,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/UsersTable.java,80,80,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/UsersTable.java,120,120,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/UsersTable.java,160,160,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,ID Required,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/WithdrawalsTable.java,60,60,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,31 Flavors,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/WithdrawalsTable.java,70,70,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/WithdrawalsTable.java,75,75,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,Implicit Columns,game-tower-service/src/main/java/eu/panic/gametowerservice/template/repository/implement/GameRepositoryImpl.java,36,36,selectFrom(
therepanic/trustwin-casino-project,ID Required,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/GamesTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,Rounding Errors,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/GamesTable.java,86,86,Koefitsent
therepanic/trustwin-casino-project,ID Required,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/ReplenishmentsTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,Rounding Errors,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/ReplenishmentsTable.java,65,65,rahaline väärtus
therepanic/trustwin-casino-project,31 Flavors,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/ReplenishmentsTable.java,70,70,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,ID Required,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/SignInHistoryTable.java,56,56,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,ID Required,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/UsersTable.java,60,60,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,31 Flavors,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/UsersTable.java,70,70,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/UsersTable.java,80,80,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/UsersTable.java,120,120,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/UsersTable.java,160,160,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,ID Required,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/WithdrawalsTable.java,60,60,"createField(DSL.name(""id"")"
therepanic/trustwin-casino-project,31 Flavors,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/WithdrawalsTable.java,70,70,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,31 Flavors,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/WithdrawalsTable.java,75,75,"CHECK constraint, tekstiline väärtus"
therepanic/trustwin-casino-project,Implicit Columns,management-game-service/src/main/java/eu/panic/managementgameservice/template/repository/implement/GameRepositoryImpl.java,20,20,selectFrom(
therepanic/trustwin-casino-project,Implicit Columns,management-game-service/src/main/java/eu/panic/managementgameservice/template/repository/implement/GameRepositoryImpl.java,27,27,selectFrom(
therepanic/trustwin-casino-project,Implicit Columns,management-game-service/src/main/java/eu/panic/managementgameservice/template/repository/implement/ReplenishmentRepositoryImpl.java,20,20,selectFrom(
therepanic/trustwin-casino-project,Implicit Columns,management-game-service/src/main/java/eu/panic/managementgameservice/template/repository/implement/UserRepositoryImpl.java,35,35,selectFrom(
wuhunyu/jooq-transaction,ID Required,src/main/java/top/wuhunyu/jooq/transaction/codegen/tables/TUser.java,53,53,"createField(DSL.name(""id"")"
wuhunyu/jooq-transaction,Beware of the Unknown,src/main/java/top/wuhunyu/jooq/transaction/codegen/tables/TUser.java,58,58,puuduva väärtuse tähistamiseks kasutusel tühi sõne
wuhunyu/jooq-transaction,Implicit Columns,src/main/java/top/wuhunyu/jooq/transaction/service/UserService4Jooq.java,37,37,DAO.fetchOneById
xnelo/filearch,ID Required,jooq/src/main/java/com/xnelo/filearch/jooq/tables/Artifacts.java,56,56,"createField(DSL.name(""id"")"
xnelo/filearch,Keyless Entry,jooq/src/main/java/com/xnelo/filearch/jooq/tables/Artifacts.java,61,61,
